,imdb_title_id,title,original_title,year,date_published,genre,duration,country,production_company,avg_vote,votes,budget,weighted_average_vote,total_votes,mean_vote,median_vote,females_allages_avg_vote,lead_actor,support_actor,lead_director,lead_writer,month,production_number,lead_number,support_number,director_number,writer_number,0_Action,0_Adventure,0_Animation,0_Biography,0_Comedy,0_Crime,0_Drama,0_Family,0_Fantasy,0_History,0_Horror,0_Music,0_Musical,0_Mystery,0_News,0_Romance,0_Sci-Fi,0_Sport,0_Thriller,0_War,0_Western,avg_vote_round
0,tt0119231,The Junior Defenders,The Junior Defenders,2007,2007-10-23,Comedy,83,USA,0,4.3,140,125000,4.3,140,5.5,5.0,5.0,Ally Sheedy,Brian O'Halloran,Keith Spiegel,Keith Spiegel,10,0,1660,4369,3014,6086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,tt0903606,Hooking Up,Hooking Up,2009,2013-01-21,"Comedy, Drama",95,USA,Bipolar Films,2.5,1666,400000,2.5,1666,3.1,2.0,2.3,Corey Feldman,Brian O'Halloran,Vincent Scordia,Jeff Siegel,1,5587,457,4369,2251,2148,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,tt9815998,Terapia di letto,Hooking Up,2020,2020-03-20,"Comedy, Drama",104,USA,Yale Productions,5.2,807,0,5.2,807,5.3,5.0,5.5,Brittany Snow,Sam Richardson,Nico Raineau,Nico Raineau,3,48,226,1973,3990,4263,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,tt0995060,Brutal Massacre: A Comedy,Brutal Massacre: A Comedy,2007,2007-07-13,Comedy,94,USA,Aurilia Arts Productions,6.0,732,400000,6.0,732,6.2,6.0,6.6,David Naughton,Brian O'Halloran,Stevan Mena,Stevan Mena,7,1229,4035,4369,718,407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4,tt1100051,Bereavement,Bereavement,2010,2011-11-29,"Crime, Horror, Thriller",109,USA,Aurilia Arts Productions,5.1,6637,3600000,5.1,6637,5.4,5.0,5.0,Michael Biehn,Alexandra Daddario,Stevan Mena,Stevan Mena,11,1229,39,816,718,407,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
5,tt3487610,Malevolence 3: Killer,Malevolence 3: Killer,2018,2018-10-12,Horror,89,USA,Mena Films,5.6,1619,75000,5.6,1619,7.4,9.0,5.2,Katie Gibson,Kevin McKelvey,Stevan Mena,Stevan Mena,10,5343,6723,2416,718,407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
6,tt0227671,Tortilla Heaven,Tortilla Heaven,2007,2008-10-14,Comedy,98,USA,0,5.3,387,0,5.3,387,5.9,6.0,5.8,José Zúñiga,Miguel Sandoval,Judy Hecht Dumontet,Judy Hecht Dumontet,10,0,1506,1194,3347,2796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,tt1379734,Repo Chick,Repo Chick,2009,2009-09-09,"Comedy, Crime",85,USA,Repo Chic,3.8,658,200000,3.8,658,4.2,4.0,3.8,Jaclyn Jonet,Miguel Sandoval,Alex Cox,Alex Cox,9,1941,5745,1194,299,153,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,tt0943982,Searchers 2.0,Searchers 2.0,2007,2010-10-26,"Comedy, Drama",96,USA,Cowboy Outfit,5.8,312,172000,5.8,312,6.3,6.0,4.7,Del Zamora,Andres Carranza,Alex Cox,Alex Cox,10,5496,4015,2518,299,153,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,tt1844777,Straight to Hell Returns,Straight to Hell Returns,2010,2010-12-14,Western,91,USA,Helltown,5.4,209,0,5.4,209,5.7,6.0,4.7,Sy Richardson,Joe Strummer,Alex Cox,Alex Cox,12,5924,6944,2878,299,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
10,tt5669410,Tombstone-Rashomon,Tombstone-Rashomon,2017,2020-07-07,Western,83,USA,Tombstone Limited,3.7,100,0,3.7,100,4.3,4.0,3.9,Adam Newberry,Jesse Lee Pacheco,Alex Cox,Alex Cox,7,4960,4782,6269,299,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
11,tt2904798,Mary Loss of Soul,Mary Loss of Soul,2014,2015-10-29,"Drama, Horror, Mystery",89,USA,OakIvy Productions,3.8,208,700000,3.8,208,5.1,4.0,4.0,José Zúñiga,Kaylee Bryant,Jennifer B. White,Jennifer B. White,10,1460,1506,2869,2200,4212,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
12,tt0363240,Christmas on Mars,Christmas on Mars,2008,2008-05-24,"Music, Sci-Fi",83,USA,0,5.4,731,0,5.4,731,6.3,7.0,5.3,Steven Drozd,Wayne Coyne,Wayne Coyne,Wayne Coyne,5,0,3279,2862,4855,2663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
13,tt0383929,Black August,Black August,2007,2007-08-01,Drama,116,USA,0,6.4,269,1500000,6.4,269,6.6,7.0,6.5,Gary Dourdan,Darren Bridgett,Samm Styles,0,8,0,4742,6250,1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14,tt1652287,35 and Ticking,35 and Ticking,2011,2011-05-20,"Comedy, Romance",104,USA,Swirl Films,5.6,1460,0,5.6,1460,6.1,6.0,5.9,Tamala Jones,Nicole Ari Parker,Russ Parr,0,5,38,404,2302,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
15,tt2676470,The Upper Footage (UPPER),The Upper Footage (UPPER),2013,2013-01-31,"Crime, Drama, Thriller",90,USA,0,6.1,536,0,6.1,536,6.8,7.0,6.1,0,0,Justin Cole,0,1,0,5,5,5103,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
16,tt4045476,Burning Love 2,Burning Love 2,2014,2014-09-01,Comedy,173,USA,0,8.0,622,0,8.0,622,8.0,8.0,8.0,0,0,0,0,9,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
17,tt4045478,Burning Love 3: Burning Down the House,Burning Love 3: Burning Down the House,2014,2014-09-01,Comedy,181,USA,0,8.0,472,0,8.0,472,8.0,8.0,7.8,0,0,0,0,9,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
18,tt5440848,Bugs Bunny: Looney Tunes Cartoons 1942-1943 - Golden-Era Collection,Bugs Bunny: Looney Tunes Cartoons 1942-1943 - Golden-Era Collection,2016,2016-01-01,Animation,56,USA,0,8.5,557,0,8.5,557,8.4,8.0,8.4,0,0,0,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,tt7980094,The Oscar Nominated Short Films 2018: Animation,The Oscar Nominated Short Films 2018: Animation,2018,2018-02-09,Animation,83,USA,0,7.5,161,0,7.5,161,7.3,7.0,7.6,0,0,0,0,2,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20,tt11777308,Murder Death Koreatown,Murder Death Koreatown,2020,2020-03-21,"Crime, Horror, Mystery",80,USA,Conspiracy Reels,5.1,140,0,5.1,140,5.4,6.0,5.9,0,0,0,0,3,3333,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
21,tt2635832,Doggiewoggiez! Poochiewoochiez!,Doggiewoggiez! Poochiewoochiez!,2012,2012-01-27,Comedy,55,USA,Everything is Terrible,6.9,145,2000,6.9,145,6.9,7.0,6.9,0,0,0,0,1,1070,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22,tt3978706,These Words Must Be on Your Heart,These Words Must Be on Your Heart,2014,2014,Drama,69,USA,Watchtower Bible & Tract Society of New York,8.7,120,0,8.7,120,8.2,10.0,10.0,0,0,0,0,0,568,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
23,tt4251266,The Prodigal Returns,The Prodigal Returns,2013,2013,Drama,104,USA,Watchtower Bible & Tract Society of New York,7.5,154,0,7.5,154,7.8,10.0,8.7,0,0,0,0,0,568,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24,tt12323842,Gina Brillon: The Floor is Lava,Gina Brillon: The Floor is Lava,2020,2020-06-05,Comedy,60,USA,0,5.9,107,0,5.9,107,5.8,6.0,7.2,Gina Brillon,0,0,0,6,0,4666,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25,tt7010380,Paul Simon the Concert in Hyde Park,Paul Simon the Concert in Hyde Park,2017,2017-06-09,Music,132,USA,Lebeau Films,3.6,191,0,3.6,191,1.5,1.0,1.2,Paul Simon,0,0,0,6,4240,1835,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
26,tt2145853,RiffTrax Live: Plan 9 from Outer Space,RiffTrax Live: Plan 9 from Outer Space,2009,2009-08-20,"Comedy, Sci-Fi",116,USA,0,7.1,258,0,7.1,258,7.3,8.0,7.3,Veronica Belmont,Bill Corbett,0,0,8,0,6393,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
27,tt2183072,RiffTrax Live: Jack the Giant Killer,RiffTrax Live: Jack the Giant Killer,2011,2011-08-17,"Comedy, Fantasy",112,USA,Rifftrax,7.0,114,0,7.0,114,7.1,8.0,7.2,Bill Corbett,Kevin Murphy,0,0,8,100,89,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
28,tt2360430,RiffTrax Live: Birdemic - Shock and Terror,RiffTrax Live: Birdemic - Shock and Terror,2012,2012-10-25,"Comedy, Horror",110,USA,Rifftrax,7.6,301,0,7.6,301,7.8,8.0,8.0,Bill Corbett,Kevin Murphy,0,0,10,100,89,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
29,tt3361874,RiffTrax Live: Santa Claus Conquers the Martians,RiffTrax Live: Santa Claus Conquers the Martians,2013,2013-12-05,Comedy,107,USA,Rifftrax,6.0,128,0,6.0,128,6.5,7.5,6.6,Bill Corbett,Kevin Murphy,0,0,12,100,89,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
30,tt3958748,RiffTrax Live: Godzilla,RiffTrax Live: Godzilla,2014,2014-08-14,Comedy,136,USA,Rifftrax,6.1,110,0,6.1,110,6.8,8.0,6.7,Bill Corbett,Kevin Murphy,0,0,8,100,89,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31,tt3958790,RiffTrax Live: Anaconda,RiffTrax Live: Anaconda,2014,2014-10-30,Comedy,120,USA,Rifftrax,6.1,121,0,6.1,121,6.8,8.0,6.5,Bill Corbett,Kevin Murphy,0,0,10,100,89,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
32,tt7399124,Illusions,Illusions,2017,2017,"Mystery, Sci-Fi, Thriller",92,USA,0,5.4,122,0,5.4,122,5.8,7.0,5.8,0,0,Emiliano Galigani,0,0,0,5,5,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5
33,tt2396224,It's Such a Beautiful Day,It's Such a Beautiful Day,2012,2016-05-21,"Animation, Comedy, Drama",62,USA,Bitter Films,8.3,10514,0,8.3,10514,8.2,9.0,8.2,0,0,Don Hertzfeldt,0,5,4524,5,5,3258,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
34,tt7493854,Everything Is Terrible! Presents: The Great Satan,Everything Is Terrible! Presents: The Great Satan,2018,2018-02-07,"Comedy, Fantasy, Horror",72,USA,Everything is Terrible,7.2,120,0,7.2,120,7.1,7.0,8.6,0,0,Lehr Beidelschies,0,2,1070,5,5,4483,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
35,tt6736812,The Green Fog,The Green Fog,2017,2018-06-07,Mystery,63,USA,Extra Large Productions,6.9,588,0,6.9,588,6.9,7.0,7.1,0,0,Evan Johnson,0,6,3186,5,5,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
36,tt7569660,Don't Be a Dick About It,Don't Be a Dick About It,2018,2019-12-20,Comedy,69,USA,Whitelist,6.9,118,0,6.9,118,6.9,7.0,7.4,0,0,Ben Mullinkosson,0,12,5289,5,5,6146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37,tt5339586,Mike Epps: Don't Take It Personal,Mike Epps: Don't Take It Personal,2015,2015-12-18,Comedy,59,USA,Netflix,4.3,224,0,4.3,224,4.4,4.5,4.5,Mike Epps,0,L. Frazier,0,12,17,1146,5,5101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
38,tt7521846,Badder Ben: The Final Chapter,Badder Ben: The Final Chapter,2017,2017-10-01,Horror,85,USA,Nigel Bach Productions,4.4,371,0,4.4,371,4.7,5.0,4.7,Jacquie Baker,Matthew Schmid,Nigel Bach,0,10,1013,1732,5916,313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
39,tt0872224,Street Thief,Street Thief,2006,2007-06-21,"Crime, Thriller",84,USA,Bader Bros. Pictures,7.1,1930,0,7.1,1930,7.4,8.0,7.1,Malik Bader,Wesley Walker,Malik Bader,0,6,4726,1681,653,422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
40,tt11316854,Gabriel's Inferno,Gabriel's Inferno,2020,2020-05-29,Romance,122,USA,Passionflix,6.2,1561,0,6.2,1561,7.7,9.0,6.8,Melanie Zanetti,Giulio Berruti,Tosca Musk,0,5,220,2743,4800,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
41,tt4475176,Prey for Death,Prey for Death,2015,2015-08-04,Western,80,USA,iDiC Entertainment,2.9,153,0,2.9,153,3.9,3.0,4.8,Connor Trinneer,Robert Koroluck,Rene Perez,0,8,92,4479,3819,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
42,tt8748236,La baia della paura,Fear Bay,2019,2019-05-14,Thriller,87,USA,Sunshine Films Florida,4.2,344,0,4.2,344,4.3,4.0,4.5,Cathy Baron,Donny Boaz,Damián Romay,0,5,134,1207,895,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
43,tt10323178,Crudele fissazione,Cruel Fixation,2019,2019-10-10,Thriller,88,USA,Sunshine Films Florida,4.3,151,0,4.3,151,4.9,5.0,5.2,Kristina Klebe,Sebastian Cabanas,Damián Romay,0,10,134,1246,6879,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
44,tt1572773,God of Vampires,God of Vampires,2010,2010-05-04,Horror,144,USA,0,4.0,117,0,4.0,117,4.5,4.0,3.2,Jayson Argento,Lilith Astaroth,Rob Fitz,0,5,0,4034,4937,1130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
45,tt1702016,We the Party,We the Party,2012,2012-04-06,Comedy,105,USA,0,4.2,767,0,4.2,767,5.6,6.0,4.7,Mandela Van Peebles,Simone Battle,Mario Van Peebles,0,4,0,2423,5313,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46,tt2948606,Terms & Conditions,Terms & Conditions,2015,2015-05-26,Action,83,USA,Film Consortium San Diego,3.0,117,0,3.0,117,3.5,3.0,2.7,Mark Mikita,Tom Sizemore,Anoop Rangi,0,5,819,5594,8,2686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
47,tt2190221,Cinematic Titanic: War of the Insects,Cinematic Titanic: War of the Insects,2011,2011-12-02,Comedy,86,USA,0,7.3,130,0,7.3,130,7.2,8.0,5.7,Trace Beaulieu,Frank Conniff,Tim Ford,0,12,0,501,293,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
48,tt7165212,Una collega pericolosa,The Work Wife,2018,2018-12-28,Crime,86,USA,Feifer Worldwide,3.9,198,14000000,3.9,198,4.8,4.0,3.0,Cerina Vincent,Elisabeth Harnois,Michael Feifer,0,12,35,2060,354,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
49,tt6644286,Space Babes from Outer Space,Space Babes from Outer Space,2017,2017-05-20,"Comedy, Sci-Fi",81,USA,Bandit Motion Pictures,4.2,435,0,4.2,435,5.1,5.0,4.8,Ellie Church,Brian Papandrea,Brian K. Williams,0,5,373,287,5352,746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
50,tt8947488,The Blackwell Ghost 2,The Blackwell Ghost 2,2018,2018-08-04,Horror,68,USA,0,5.6,214,0,5.6,214,6.0,6.0,6.4,Turner Clay,Terri Czapleski,Turner Clay,0,8,0,1716,3919,680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
51,tt4040616,30 Days in Atlanta,30 Days in Atlanta,2014,2014-10-30,Comedy,111,USA,0,5.8,111,0,5.8,111,7.2,8.0,6.6,Ayemere Caleb,Kenneth DeLozier,Robert Peters,0,10,0,5178,5180,6530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52,tt2991532,The Bell Witch Haunting,The Bell Witch Haunting,2013,2013-11-05,"Biography, Horror",91,USA,The Asylum,3.6,1613,0,3.6,1613,3.8,3.0,3.8,Marissa Lynne Johnson,Laura Alexandra Ramos,Glenn Miller,0,11,4,6773,686,168,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
53,tt8351452,Incontri letali,Cradle Robber,2019,2019-01-25,Thriller,120,USA,Cartel Pictures,5.1,230,0,5.1,230,5.6,5.0,5.2,Clare Kramer,Mia Topalian,Danny Buday,0,1,13,4600,1044,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
54,tt5062072,Chasing Pavement,Chasing Pavement,2015,2015-08-01,Drama,82,USA,0,5.0,115,22000,5.0,115,5.2,5.0,4.2,Remy Mars,Tokio Sasaki,Matthew Doyle,0,8,0,6744,3230,6685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
55,tt6588838,Hesperia,Hesperia,2019,2019-03-24,"Crime, Drama, Thriller",80,USA,0,4.5,157,0,4.5,157,5.9,7.0,5.0,Germain Arroyo,Candido Carter,Steve Helgoth,0,3,0,2783,6989,4730,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
56,tt5815078,Wunderland,Wunderland,2018,2018-10-01,"Action, War",85,USA,Schuetzle Company Productions,3.3,872,3500000,3.3,872,4.3,3.0,3.5,Steven Luke,Tom Berenger,Steven Luke,0,10,403,6458,523,1011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
57,tt7935892,The Oscar Nominated Short Films 2018: Live Action,The Oscar Nominated Short Films 2018: Live Action,2018,2018-02-09,"Action, Drama",96,USA,0,7.8,199,0,7.8,199,7.7,8.0,8.0,Kobe Bryant,Tarra Riggs,Max Porter,0,2,0,4088,6831,2194,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
58,tt9248032,Buttons,Buttons,2018,2019-11-19,"Drama, Family, Fantasy",115,USA,0,5.4,308,0,5.4,308,6.2,6.0,5.6,Alivia Clark,Kate Winslet,Tim Janis,0,11,0,5793,575,1987,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
59,tt0321858,30 Days,30 Days,2006,2006-10-03,"Drama, Sport",93,USA,Horizon Productions,4.4,158,0,4.4,158,4.9,5.0,4.8,Da Brat,Ellen Burstyn,Jamal Joseph,0,10,5310,5234,6846,1006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
60,tt9557190,Miranda Sings Live... Your Welcome,Miranda Sings Live... Your Welcome,2019,2019-06-04,Comedy,61,USA,The Gersh Agency,5.5,354,0,5.5,354,6.0,6.0,5.9,Colleen Ballinger,Erik Stocklin,Marcus Raboy,0,6,5965,1824,7566,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
61,tt1347280,Pendragon: Sword of His Father,Pendragon: Sword of His Father,2008,2008-11-01,"Adventure, Fantasy",122,USA,Burns Family Studios,3.9,303,88000,3.9,303,4.9,4.0,4.8,Aaron Burns,Marilyn Mooney,Chad Burns,0,11,638,5440,5865,1664,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
62,tt4063178,The Dog Lover,The Dog Lover,2016,2016-07-08,Drama,101,USA,ESX Entertainment,5.5,675,2000000,5.5,675,5.9,6.0,6.0,James Remar,Lea Thompson,Alex Ranarivelo,0,7,53,461,628,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
63,tt9058902,Jingle Belle,Jingle Belle,2018,2018-11-25,"Drama, Music, Romance",86,USA,Production Media Films,6.1,356,0,6.1,356,6.5,6.0,6.5,Tatyana Ali,Cornelius Smith Jr.,Peter Sullivan,0,11,2905,1312,6661,149,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6
64,tt4693418,Back to the Jurassic,Back to the Jurassic,2015,2015-06-09,Animation,86,USA,CJ Entertainment,4.9,317,0,4.9,317,5.4,5.0,5.3,Melanie Griffith,Jane Lynch,Yoon-suk Choi,0,6,890,1030,2598,2355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
65,tt5505722,Only for One Night,Only for One Night,2016,2016-10-01,Thriller,86,USA,Footage Films Studios,4.5,658,3500000,4.5,658,4.7,4.5,4.6,Brian White,Karrueche Tran,Chris Stokes,0,10,6133,1163,1363,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
66,tt0419236,Pittsburgh,Pittsburgh,2006,2006,Comedy,84,USA,ROAR,6.3,488,0,6.3,488,6.7,7.0,6.4,Jeff Goldblum,Ed Begley Jr.,Chris Bradley,0,0,4253,5220,764,4150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
67,tt1246723,Man of Her Dreams,Man of Her Dreams,2009,2009-02-03,Comedy,140,USA,Swirl Films,4.9,101,300000,4.9,101,5.8,6.0,5.9,Jackée Harry,Dave Hollister,Clifton Powell,0,2,38,2118,6061,6190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
68,tt0489842,Sickness House,Sickness House,2006,2006,Horror,70,USA,Open Independence Productions,2.2,106,0,2.2,106,3.1,2.0,1.7,Bruce Boatright,Vanika Brandon,Andrew Patrick Torrez,0,0,5684,5251,6281,6013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
69,tt2028457,Antfarm Dickhole,Antfarm Dickhole,2011,2011-11-21,Horror,85,USA,Bill Zebub Productions,2.6,344,6000,2.6,344,4.0,2.0,2.5,Mike Nastri,Jessica Mazo,Bill Zebub,0,11,179,6541,3315,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
70,tt2155319,"Jesus, the Total Douchebag","Jesus, the Total Douchebag",2011,2012-02-21,Comedy,102,USA,Bill Zebub Productions,2.6,119,5000,2.6,119,3.5,1.0,3.0,Dave Brockie,Bill Zebub,Bill Zebub,0,2,179,6615,3638,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71,tt4970294,"Scaler, Dark Spirit","Scaler, Dark Spirit",2016,2016-06-18,"Horror, Thriller",80,USA,Cyfuno Ventures,3.2,216,0,3.2,216,4.0,3.0,3.8,Nathan Bechtold,Ran Burns,Dan T. Hall,0,6,23,5264,3698,1285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
72,tt2297108,100 Ghost Street: The Return of Richard Speck,100 Ghost Street: The Return of Richard Speck,2012,2019-07-29,"Horror, Mystery, Thriller",84,USA,The Asylum,3.9,979,150000,3.9,979,4.2,4.0,4.1,Steve Bencich,Tony Besson,Martin Wichmann Andersen,0,7,4,4238,4175,3855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
73,tt7177250,Cowboy & Indiana,Cowboy & Indiana,2018,2018-04-01,Drama,147,USA,R-Squared Productions,5.4,115,200000,5.4,115,8.3,10.0,9.6,Taylor Girard,Lynn Andrews III,Rodney Ray,0,4,537,1772,3623,416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
74,tt1748018,Frankenstein: Day of the Beast,Frankenstein: Day of the Beast,2011,2011-11-27,Horror,91,USA,Alpha Studios,3.7,143,1200000,3.7,143,4.5,4.0,2.5,Michelle Shields,Tim Krueger,Ricardo Islas,0,11,1167,5536,2437,432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
75,tt5917576,Doll in the Dark,Doll in the Dark,2016,2016-11-01,Thriller,73,USA,Budderfly Productions,5.0,127,0,5.0,127,5.3,5.0,4.7,Amy Crowdis,Robin Lord Taylor,Alejandro Daniel,0,11,204,1475,694,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
76,tt4527664,Tex Montana Will Survive!,Tex Montana Will Survive!,2015,2016-03-11,Comedy,84,USA,O. Hannah Films,6.0,289,1500,6.0,289,6.4,7.0,7.1,Jeremy Gardner,Adam Cronheim,Jeremy Gardner,0,3,664,631,1116,697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
77,tt10515340,At the Door,At the Door,2018,2018-04-06,Horror,99,USA,Quirk Films,5.6,321,0,5.6,321,6.2,7.0,6.1,Alex Goldrich,Shannon Lark,Maude Michaud,0,4,2267,2512,1807,4173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
78,tt10674930,Abominable,Abominable,2020,2020-04-14,Horror,72,USA,Pikchure Zero,3.8,591,0,3.8,591,5.9,6.0,2.6,Robert Berlin,Katrina Mattson,Jamaal Burden,0,4,428,5946,1541,756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
79,tt0402743,Abominable,Abominable,2006,2006-04-10,"Horror, Sci-Fi, Thriller",94,USA,Red Circle Productions,5.1,4073,0,5.1,4073,5.3,5.0,5.2,Matt McCoy,Haley Joel,Ryan Schifrin,Ryan Schifrin,4,4270,1450,5278,2908,2406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5
